colonne,min_fin_fenetre,id_joueur,date_match,moment,mean,std,skewness,kurtosis,RMS,IQR,Q10,Q25,median,Q75,Q90,prop_sup_seuil
ACC Y,45,joueur_09,match_20220807,MT1,-0.911709,0.570619,-0.131028,1.72917,1.07556,2.15684,-1.56391,-1.17539,-0.922751,-0.659169,-0.189336,
ACC Z,45,joueur_09,match_20220807,MT1,-0.41304,0.333404,-0.977794,1.5984,0.530812,1.0525,-0.896692,-0.582144,-0.334595,-0.188878,-0.0735777,
GYRO X,45,joueur_09,match_20220807,MT1,2.62993,41.3501,0.609232,11.7026,41.4336,120.132,-38.9752,-17.4655,2.42675,21.4527,43.5859,
GYRO Y,45,joueur_09,match_20220807,MT1,4.31275,72.9173,-0.133796,1.30973,73.0447,240.223,-85.9007,-35.888,4.77052,46.9896,92.9045,
GYRO Z,45,joueur_09,match_20220807,MT1,2.90817,48.2572,0.0863161,2.19979,48.3447,159.819,-52.7859,-24.341,1.91097,29.0464,58.4722,
NormeGradAcc,45,joueur_09,match_20220807,MT1,0.0384164,0.0372357,1.96068,5.27675,0.0535006,0.117308,0.00596882,0.0129919,0.026028,0.0511088,0.0875318,0.1318767507002801
NormeGradGyro,45,joueur_09,match_20220807,MT1,4.55582,4.17206,3.12389,19.676,6.1775,11.3961,1.16156,1.93674,3.27607,5.87511,9.29375,
ACC X,5,joueur_09,match_20220807,MT2,0.011365,0.392491,0.396321,6.68672,0.392655,1.35445,-0.344038,-0.161409,-0.0198139,0.146287,0.381461,
ACC Y,5,joueur_09,match_20220807,MT2,-0.538485,0.778346,0.162826,0.228232,0.946461,2.41105,-1.31889,-0.988755,-0.753833,0.0974331,0.544863,
ACC Z,5,joueur_09,match_20220807,MT2,-0.476411,0.428058,-0.0658171,4.01268,0.64047,1.24439,-0.995196,-0.772936,-0.410178,-0.216121,-0.0496131,
GYRO X,5,joueur_09,match_20220807,MT2,2.75215,83.1902,-0.269678,27.694,83.2357,179.513,-48.8846,-16.004,1.69777,20.9831,55.5258,
GYRO Y,5,joueur_09,match_20220807,MT2,2.86649,89.3748,0.0933302,15.125,89.4208,254.582,-84.4444,-26.3268,2.01389,34.4121,93.0037,
GYRO Z,5,joueur_09,match_20220807,MT2,0.0320075,63.5061,-1.62267,30.4369,63.5061,178.033,-58.3474,-18.786,2.01928,23.8507,57.5359,
NormeGradAcc,5,joueur_09,match_20220807,MT2,0.0342999,0.0438368,2.17742,5.84329,0.055661,0.132751,0.00150968,0.00573542,0.0169284,0.0442447,0.0965192,0.14011204481792716
NormeGradGyro,5,joueur_09,match_20220807,MT2,5.46887,8.05709,4.24662,26.8753,9.73782,18.1065,0.344527,1.14952,2.89953,6.61725,12.6046,
ACC X,10,joueur_09,match_20220807,MT2,-0.018357,0.288017,0.14253,3.37861,0.288601,0.858734,-0.341604,-0.190293,-0.016707,0.149052,0.30444,
ACC Y,10,joueur_09,match_20220807,MT2,-0.873803,0.614973,-0.243034,0.81856,1.06851,2.24632,-1.6453,-1.17535,-0.877418,-0.557138,-0.0332505,
ACC Z,10,joueur_09,match_20220807,MT2,-0.489197,0.408317,-0.816555,1.59887,0.63721,1.31191,-1.07813,-0.70992,-0.395677,-0.220254,-0.0573208,
GYRO X,10,joueur_09,match_20220807,MT2,2.83124,48.2848,0.190608,5.92444,48.3677,149.228,-48.1216,-20.8845,2.58786,25.2091,53.5144,
GYRO Y,10,joueur_09,match_20220807,MT2,-0.36594,80.098,0.0294377,2.72067,80.0988,262.836,-94.8598,-41.2971,1.15552,40.745,90.3377,
GYRO Z,10,joueur_09,match_20220807,MT2,2.02692,60.1436,0.0387028,1.99144,60.1778,200.552,-65.9844,-30.5414,0.362545,34.8026,73.8608,
NormeGradAcc,10,joueur_09,match_20220807,MT2,0.046156,0.0435182,1.51419,2.20357,0.0634366,0.137121,0.00588646,0.0143081,0.0317729,0.0635547,0.111897,0.19931372549019608
NormeGradGyro,10,joueur_09,match_20220807,MT2,5.89076,5.35004,1.97372,5.52829,7.95763,15.8433,1.18444,2.18077,4.12803,8.06085,12.7431,
ACC X,15,joueur_09,match_20220807,MT2,-0.0564002,0.282039,0.176504,8.30913,0.287623,0.815094,-0.359425,-0.215741,-0.0541595,0.101221,0.249076,
ACC Y,15,joueur_09,match_20220807,MT2,-0.856707,0.551858,-0.00635632,2.2058,1.01907,2.06516,-1.41367,-1.04098,-0.90649,-0.68807,-0.110956,
ACC Z,15,joueur_09,match_20220807,MT2,-0.471017,0.368481,-1.35853,3.26966,0.598027,1.1813,-0.982043,-0.60456,-0.382327,-0.258952,-0.109599,
GYRO X,15,joueur_09,match_20220807,MT2,2.32775,41.1589,0.163919,5.96445,41.2246,127.296,-40.7173,-16.1507,2.5517,20.9593,44.2085,
GYRO Y,15,joueur_09,match_20220807,MT2,5.9131,70.043,0.0947312,2.86474,70.2921,229.654,-72.962,-28.71,4.15956,39.6598,88.44,
GYRO Z,15,joueur_09,match_20220807,MT2,5.27351,52.2383,0.522504,7.31787,52.5038,166.61,-47.2423,-21.5287,3.34474,29.221,60.7655,
NormeGradAcc,15,joueur_09,match_20220807,MT2,0.0343062,0.0406188,2.21677,7.04364,0.0531676,0.120746,0.00312684,0.00694363,0.0187455,0.0457727,0.0893863,0.1330952380952381
NormeGradGyro,15,joueur_09,match_20220807,MT2,4.42308,4.72568,2.42043,8.31856,6.47269,13.681,0.724038,1.41069,2.74339,5.73827,10.3409,
ACC X,20,joueur_09,match_20220807,MT2,-0.0388171,0.245415,-0.344059,3.39664,0.248466,0.768597,-0.330483,-0.181612,-0.0312572,0.105028,0.247545,
ACC Y,20,joueur_09,match_20220807,MT2,-0.897822,0.4926,-0.0919833,2.25156,1.02408,1.79377,-1.39748,-1.10299,-0.91209,-0.703017,-0.339748,
ACC Z,20,joueur_09,match_20220807,MT2,-0.440803,0.320083,-1.09035,1.51939,0.544757,1.04873,-0.898818,-0.591956,-0.362739,-0.234695,-0.116341,
GYRO X,20,joueur_09,match_20220807,MT2,2.87285,38.1419,0.184009,3.97079,38.2499,120.94,-36.9674,-15.485,2.3564,20.3495,43.8274,
GYRO Y,20,joueur_09,match_20220807,MT2,1.59429,63.7216,0.00885371,2.39881,63.7416,211.484,-72.1772,-28.1834,2.10033,33.7586,72.649,
GYRO Z,20,joueur_09,match_20220807,MT2,1.69759,47.6882,-0.0847474,2.30458,47.7184,155.195,-52.8058,-23.5152,2.3467,27.6252,52.9473,
NormeGradAcc,20,joueur_09,match_20220807,MT2,0.0324201,0.0353908,2.05606,4.59329,0.0479955,0.11109,0.00361678,0.00888786,0.0210821,0.0397301,0.0800797,0.10918767507002801
NormeGradGyro,20,joueur_09,match_20220807,MT2,4.09752,4.06559,2.2115,6.54591,5.77223,12.0189,0.763459,1.48871,2.69687,5.21862,9.46748,
ACC X,25,joueur_09,match_20220807,MT2,-0.0555558,0.239322,0.00779264,8.48165,0.245686,0.69172,-0.321999,-0.188666,-0.0440946,0.079943,0.195628,
ACC Y,25,joueur_09,match_20220807,MT2,-0.849214,0.51927,0.595435,2.73285,0.995392,1.95181,-1.289,-1.0301,-0.921765,-0.762344,-0.188333,
ACC Z,25,joueur_09,match_20220807,MT2,-0.414946,0.298194,-1.36666,3.14868,0.510979,0.928869,-0.842272,-0.525538,-0.346935,-0.2295,-0.12404,
GYRO X,25,joueur_09,match_20220807,MT2,2.40895,33.5127,-0.0764995,7.67698,33.5991,98.8215,-29.9313,-12.1376,2.37057,17.1224,35.0844,
GYRO Y,25,joueur_09,match_20220807,MT2,2.86145,57.1923,-0.123542,2.49446,57.2639,191.455,-64.2766,-23.1126,2.65894,30.1846,68.8545,
GYRO Z,25,joueur_09,match_20220807,MT2,2.88025,44.1895,0.432952,10.2207,44.2833,130.538,-38.8112,-17.0809,1.82667,23.2546,45.884,
NormeGradAcc,25,joueur_09,match_20220807,MT2,0.0254839,0.0338569,2.61837,7.83928,0.0423759,0.0987134,0.00264028,0.00570682,0.0127591,0.028633,0.0673985,0.08333333333333333
NormeGradGyro,25,joueur_09,match_20220807,MT2,3.42279,3.91954,2.82421,11.0147,5.20368,11.191,0.572022,1.12511,2.11169,3.9228,8.30765,
ACC X,30,joueur_09,match_20220807,MT2,-0.0516373,0.267019,-0.276039,4.67345,0.271967,0.782592,-0.366957,-0.20052,-0.0357612,0.110137,0.232455,
ACC Y,30,joueur_09,match_20220807,MT2,-0.866599,0.47447,0.32937,2.61556,0.987985,1.71585,-1.32848,-1.02171,-0.925093,-0.723322,-0.289636,
ACC Z,30,joueur_09,match_20220807,MT2,-0.426539,0.323215,-1.46286,3.81217,0.535167,0.996095,-0.871848,-0.568582,-0.340731,-0.221549,-0.116548,
GYRO X,30,joueur_09,match_20220807,MT2,2.32033,37.5088,0.137172,6.91743,37.5805,113.471,-34.5593,-13.9289,1.72422,18.2506,40.5155,
GYRO Y,30,joueur_09,match_20220807,MT2,2.43975,60.5724,-0.266838,3.30376,60.6215,198.989,-64.1401,-26.6575,2.28729,31.6304,74.5642,
GYRO Z,30,joueur_09,match_20220807,MT2,2.22084,47.1378,0.287551,5.00321,47.1901,142.979,-47.4221,-20.3158,1.33089,24.4919,50.6607,
NormeGradAcc,30,joueur_09,match_20220807,MT2,0.026723,0.0327054,2.35417,6.79776,0.0422347,0.0942179,0.00207204,0.00552334,0.0148071,0.0338728,0.0687605,0.08169467787114847
NormeGradGyro,30,joueur_09,match_20220807,MT2,3.40497,3.68871,2.61499,10.0598,5.02,10.5285,0.494326,1.1148,2.17423,4.24515,7.95405,
ACC X,35,joueur_09,match_20220807,MT2,-0.0341662,0.283694,0.336364,4.45819,0.285744,0.854477,-0.363355,-0.214197,-0.0447171,0.136152,0.296893,
ACC Y,35,joueur_09,match_20220807,MT2,-0.892635,0.612876,-0.0304943,0.739829,1.08278,2.30759,-1.66494,-1.17743,-0.912162,-0.618788,-0.0391413,
ACC Z,35,joueur_09,match_20220807,MT2,-0.450042,0.369203,-1.08654,1.21464,0.582107,1.1759,-1.02461,-0.642277,-0.347254,-0.193514,-0.0753373,
GYRO X,35,joueur_09,match_20220807,MT2,3.0321,41.5082,0.320156,2.43804,41.6188,135.133,-43.2287,-20.1744,1.74759,24.2016,51.4918,
GYRO Y,35,joueur_09,match_20220807,MT2,-0.77463,70.9797,-0.115129,1.08259,70.984,234.231,-89.6205,-41.4707,0.897196,40.388,86.4099,
GYRO Z,35,joueur_09,match_20220807,MT2,0.505275,56.7578,-0.120533,1.53223,56.76,189.02,-68.0242,-32.6761,0.825774,33.9005,68.2601,
NormeGradAcc,35,joueur_09,match_20220807,MT2,0.0428178,0.0401172,1.60524,2.72912,0.058675,0.127021,0.00623083,0.013537,0.029426,0.0598935,0.0981772,0.1668767507002801
NormeGradGyro,35,joueur_09,match_20220807,MT2,4.94084,3.93487,1.5488,2.93701,6.31626,12.0265,1.21671,2.05797,3.7086,6.82662,10.2343,
ACC X,40,joueur_09,match_20220807,MT2,0.0295417,0.253584,-0.0547629,7.56484,0.255299,0.759567,-0.251943,-0.104967,0.0306735,0.164408,0.306686,
ACC Y,40,joueur_09,match_20220807,MT2,-0.901379,0.483652,0.14296,2.72101,1.02294,1.82542,-1.36505,-1.05187,-0.940269,-0.767737,-0.354991,
ACC Z,40,joueur_09,match_20220807,MT2,-0.409466,0.329954,-1.29769,3.35658,0.525864,1.05979,-0.868065,-0.518158,-0.328585,-0.216936,-0.106762,
GYRO X,40,joueur_09,match_20220807,MT2,2.36529,40.6467,0.936128,12.3934,40.7154,117.199,-36.4439,-14.9381,1.7637,17.9593,41.2401,
GYRO Y,40,joueur_09,match_20220807,MT2,5.21271,61.5343,0.342305,4.27406,61.7547,203.295,-62.1085,-25.6792,2.7598,33.9673,77.5878,
GYRO Z,40,joueur_09,match_20220807,MT2,4.00724,47.2734,0.0890371,2.77843,47.4429,161.83,-45.7412,-18.406,2.01876,24.9747,58.3198,
NormeGradAcc,40,joueur_09,match_20220807,MT2,0.029992,0.0363895,1.97152,3.93314,0.0471563,0.112132,0.00189315,0.00564785,0.0157557,0.0391843,0.0806625,0.11102240896358544
NormeGradGyro,40,joueur_09,match_20220807,MT2,3.69823,4.21811,2.65823,11.4874,5.60975,12.2007,0.449074,1.1327,2.16601,4.62027,9.10318,
ACC X,45,joueur_09,match_20220807,MT2,0.0455486,0.279962,0.538324,7.13921,0.283643,0.849505,-0.270221,-0.108754,0.0460969,0.192545,0.354037,
ACC Y,45,joueur_09,match_20220807,MT2,-0.870411,0.563513,0.041116,1.55583,1.0369,2.06263,-1.48167,-1.12341,-0.90906,-0.637993,-0.113032,
ACC Z,45,joueur_09,match_20220807,MT2,-0.46105,0.36884,-0.944734,1.87295,0.590432,1.12868,-0.992549,-0.675753,-0.354398,-0.206863,-0.103498,
GYRO X,45,joueur_09,match_20220807,MT2,2.46347,43.4655,0.0902001,7.49819,43.5352,131.964,-42.3993,-18.1659,1.85716,21.9757,46.2082,
GYRO Y,45,joueur_09,match_20220807,MT2,0.969713,67.4275,0.0376805,2.81018,67.4344,225.146,-75.9848,-32.1513,0.182048,31.8855,80.4257,
GYRO Z,45,joueur_09,match_20220807,MT2,2.1556,54.9676,-0.0868661,2.19998,55.0099,184.972,-61.1945,-25.8166,2.39166,29.8545,63.6899,
NormeGradAcc,45,joueur_09,match_20220807,MT2,0.0383146,0.0402443,2.0277,5.24204,0.0555662,0.124047,0.00455183,0.0109997,0.0246202,0.0511215,0.0923926,0.14135854341736695
NormeGradGyro,45,joueur_09,match_20220807,MT2,4.59832,4.66122,2.47846,9.49601,6.54763,13.1682,0.897731,1.61881,2.92539,6.04784,10.4707,
ACC X,50,joueur_09,match_20220807,MT2,0.00560489,0.299349,0.147915,3.42291,0.299402,0.896708,-0.343905,-0.179664,0.00810729,0.190258,0.342657,
ACC Y,50,joueur_09,match_20220807,MT2,-0.883345,0.560267,-0.0434469,1.44458,1.04604,2.11523,-1.52815,-1.11834,-0.899926,-0.660114,-0.157543,
ACC Z,50,joueur_09,match_20220807,MT2,-0.457546,0.356732,-0.916461,2.5792,0.580177,1.11099,-0.968323,-0.637516,-0.365707,-0.222734,-0.111387,
GYRO X,50,joueur_09,match_20220807,MT2,2.53557,43.0073,0.298078,6.68798,43.082,130.184,-42.1404,-19.8845,1.30952,23.0253,49.1647,
GYRO Y,50,joueur_09,match_20220807,MT2,0.479201,70.8563,0.250188,1.98365,70.8579,227.409,-85.7725,-40.7621,-0.989414,41.3173,87.293,
GYRO Z,50,joueur_09,match_20220807,MT2,1.64803,55.8873,0.153184,1.75426,55.9116,187.213,-64.7772,-28.8714,0.96281,31.129,68.4305,
NormeGradAcc,50,joueur_09,match_20220807,MT2,0.0392988,0.0383804,1.84739,4.19198,0.0549313,0.11791,0.00614114,0.0122888,0.0258307,0.0543287,0.0908738,0.14324929971988795
NormeGradGyro,50,joueur_09,match_20220807,MT2,4.67224,4.0562,2.04798,5.85922,6.18729,11.8828,1.16286,1.89071,3.36958,6.2014,9.85285,
ACC X,5,joueur_18,match_20220807,MT1,-0.071373,0.339086,-0.432564,2.40853,0.346516,1.06256,-0.459154,-0.266734,-0.053985,0.139326,0.322054,
ACC Y,5,joueur_18,match_20220807,MT1,-0.917769,0.813078,-0.318834,-0.188666,1.22613,2.75744,-2.09481,-1.33769,-0.922101,-0.354002,0.194701,
ACC Z,5,joueur_18,match_20220807,MT1,-0.434506,0.377402,-1.13481,2.91929,0.575524,1.14012,-0.917284,-0.656506,-0.354699,-0.176168,-0.0371281,
GYRO X,5,joueur_18,match_20220807,MT1,-1.51421,37.6377,0.144757,2.62518,37.6681,122.363,-44.1116,-21.3042,-2.23077,17.952,41.7376,
GYRO Y,5,joueur_18,match_20220807,MT1,3.96019,81.2157,-0.112165,0.801831,81.3122,276.326,-104.275,-40.3147,5.68676,51.0826,104.807,
GYRO Z,5,joueur_18,match_20220807,MT1,3.21416,52.5311,-0.0795935,1.17455,52.6294,179.291,-61.3861,-24.438,3.02827,31.6343,69.7878,
NormeGradAcc,5,joueur_18,match_20220807,MT1,0.0580932,0.0484404,1.08414,0.697108,0.0756392,0.149818,0.00958126,0.0205401,0.0413308,0.086928,0.132543,0.22329131652661063
NormeGradGyro,5,joueur_18,match_20220807,MT1,5.5228,4.23472,1.38303,2.81766,6.95947,12.8355,1.26988,2.31529,4.41342,7.76977,11.3609,
ACC X,10,joueur_18,match_20220807,MT1,-0.0655902,0.307837,-0.386258,5.65346,0.314747,0.916267,-0.40348,-0.244656,-0.0544322,0.110936,0.282816,
ACC Y,10,joueur_18,match_20220807,MT1,-0.941076,0.716901,-0.329821,0.730143,1.18303,2.62844,-1.94276,-1.18838,-0.954036,-0.648685,0.102121,
ACC Z,10,joueur_18,match_20220807,MT1,-0.37518,0.294828,-1.0418,3.56424,0.477162,0.9098,-0.772531,-0.523818,-0.314436,-0.19195,-0.0768751,
GYRO X,10,joueur_18,match_20220807,MT1,-1.61192,33.6284,0.0786599,3.75609,33.667,105.03,-37.2599,-18.2425,-1.8365,14.9724,34.1672,
GYRO Y,10,joueur_18,match_20220807,MT1,3.73992,75.8575,-0.269576,2.14719,75.9497,259.016,-91.3418,-30.0732,5.93351,42.7776,91.2453,
GYRO Z,10,joueur_18,match_20220807,MT1,3.61496,45.3683,-0.208516,3.37434,45.5121,154.21,-45.5923,-19.3952,3.14759,26.5997,55.2182,
NormeGradAcc,10,joueur_18,match_20220807,MT1,0.0453807,0.0474295,1.52744,2.12502,0.0656427,0.143495,0.00482688,0.011032,0.0253178,0.0678436,0.118927,0.1604621848739496
NormeGradGyro,10,joueur_18,match_20220807,MT1,4.39542,4.05276,1.98385,5.95505,5.97868,11.7823,0.871904,1.56098,2.98293,6.13493,9.74815,
ACC X,15,joueur_18,match_20220807,MT1,-0.0935782,0.300303,-0.417506,2.22996,0.314546,0.922131,-0.437859,-0.279202,-0.0834357,0.107314,0.263086,
ACC Y,15,joueur_18,match_20220807,MT1,-0.938862,0.71941,-0.300817,0.157479,1.1828,2.57485,-1.97349,-1.25037,-0.936382,-0.56108,0.0971462,
ACC Z,15,joueur_18,match_20220807,MT1,-0.390992,0.301128,-0.865285,1.75431,0.493511,0.939538,-0.803486,-0.560515,-0.336035,-0.183358,-0.0691895,
GYRO X,15,joueur_18,match_20220807,MT1,-1.20689,31.4012,0.214584,3.47377,31.4243,98.6764,-36.5221,-18.1021,-1.58766,15.3625,33.0612,
GYRO Y,15,joueur_18,match_20220807,MT1,7.14042,73.416,-0.0685204,1.09712,73.7624,247.618,-86.8723,-32.9009,8.55499,50.3263,95.9748,
GYRO Z,15,joueur_18,match_20220807,MT1,4.84235,43.7959,-0.167789,2.03896,44.0627,146.637,-47.2185,-19.7694,4.29078,29.9791,59.2177,
NormeGradAcc,15,joueur_18,match_20220807,MT1,0.04757,0.042857,1.23918,0.977938,0.0640283,0.131932,0.00695953,0.0146824,0.0316482,0.0712055,0.113712,0.15880952380952382
NormeGradGyro,15,joueur_18,match_20220807,MT1,4.27073,3.34914,1.78353,5.36003,5.42733,10.107,1.12121,1.85759,3.28269,5.78499,8.80944,
ACC X,20,joueur_18,match_20220807,MT1,-0.0826543,0.296746,-0.344465,2.83046,0.308042,0.899099,-0.417343,-0.264839,-0.0830921,0.106625,0.272103,
ACC Y,20,joueur_18,match_20220807,MT1,-0.947482,0.716813,-0.339762,0.549851,1.18808,2.56764,-1.94524,-1.25519,-0.94453,-0.610574,0.0923134,
ACC Z,20,joueur_18,match_20220807,MT1,-0.36909,0.311464,-1.03392,2.14528,0.482947,0.967051,-0.795601,-0.530876,-0.303334,-0.159594,-0.0534781,
GYRO X,20,joueur_18,match_20220807,MT1,-1.12007,33.3694,0.207368,3.36187,33.3882,104.066,-36.7402,-18.3594,-2.3438,15.8322,36.5908,
GYRO Y,20,joueur_18,match_20220807,MT1,5.07905,70.6065,-0.134642,1.46042,70.7889,239.902,-79.7498,-32.4051,5.51207,43.3217,91.5935,
GYRO Z,20,joueur_18,match_20220807,MT1,3.83068,44.0377,-0.0497937,1.51289,44.204,151.997,-48.9119,-19.4061,4.06315,26.6658,56.6735,
NormeGradAcc,20,joueur_18,match_20220807,MT1,0.0473969,0.043627,1.37528,1.63463,0.0644188,0.131937,0.00754338,0.0148622,0.0299411,0.0709503,0.113389,0.16015406162464985
NormeGradGyro,20,joueur_18,match_20220807,MT1,4.24623,3.31367,1.52564,2.80249,5.38617,10.1542,1.11743,1.81233,3.21489,5.80742,8.87891,
ACC X,25,joueur_18,match_20220807,MT1,-0.0650531,0.264148,-0.215519,3.88559,0.272041,0.803568,-0.358835,-0.212292,-0.0602648,0.0903695,0.233234,
ACC Y,25,joueur_18,match_20220807,MT1,-0.926019,0.604317,-0.173564,1.61028,1.10576,2.30065,-1.6094,-1.133,-0.962865,-0.71577,-0.0346133,
ACC Z,25,joueur_18,match_20220807,MT1,-0.356356,0.293584,-1.36273,3.77868,0.461715,0.900166,-0.76984,-0.498611,-0.282946,-0.158088,-0.0685884,
GYRO X,25,joueur_18,match_20220807,MT1,-1.25458,31.1705,0.136584,5.25269,31.1957,95.4188,-32.3847,-15.7197,-2.07554,13.343,31.2549,
GYRO Y,25,joueur_18,match_20220807,MT1,3.32297,62.2271,-0.209357,2.59154,62.3158,208.712,-68.5472,-24.5924,3.86625,33.833,75.2378,
GYRO Z,25,joueur_18,match_20220807,MT1,3.46212,39.0976,-0.0663865,2.86842,39.2505,131.957,-39.2512,-15.6053,3.13104,23.2029,46.2154,
NormeGradAcc,25,joueur_18,match_20220807,MT1,0.0350293,0.0396136,1.89839,3.82098,0.05288,0.119665,0.00382918,0.00820777,0.0200728,0.044208,0.0947585,0.10278711484593837
NormeGradGyro,25,joueur_18,match_20220807,MT1,3.31286,3.16113,2.07235,5.7178,4.57905,9.53212,0.643595,1.20412,2.26321,4.32311,7.48447,
ACC X,30,joueur_18,match_20220807,MT1,-0.0539622,0.340916,0.0594473,4.0276,0.345161,0.993034,-0.418,-0.261445,-0.0654397,0.142808,0.338096,
ACC Y,30,joueur_18,match_20220807,MT1,-0.923759,0.773082,-0.269074,-0.0804968,1.20457,2.65316,-2.05372,-1.28296,-0.930294,-0.445348,0.166873,
ACC Z,30,joueur_18,match_20220807,MT1,-0.381657,0.316758,-0.790071,2.91119,0.495981,0.96828,-0.811716,-0.553943,-0.324709,-0.168345,-0.0532677,
GYRO X,30,joueur_18,match_20220807,MT1,-1.02693,36.0698,0.0404605,11.5227,36.0844,108.338,-38.0216,-18.8579,-1.94668,15.5426,36.6852,
GYRO Y,30,joueur_18,match_20220807,MT1,1.75579,80.219,-0.0840484,1.81914,80.2382,273.783,-104.509,-39.804,3.53169,45.7164,99.9435,
GYRO Z,30,joueur_18,match_20220807,MT1,1.88563,51.0786,-0.229193,2.77469,51.1134,168.947,-57.7403,-23.0296,2.12621,27.7958,60.7438,
NormeGradAcc,30,joueur_18,match_20220807,MT1,0.0515724,0.046658,1.29497,1.82825,0.0695463,0.137319,0.00659987,0.0147866,0.0350219,0.0794758,0.119371,0.18889355742296918
NormeGradGyro,30,joueur_18,match_20220807,MT1,4.71893,4.17087,2.62467,14.2265,6.29797,11.5089,1.07115,1.8601,3.49865,6.37458,9.80478,
ACC X,35,joueur_18,match_20220807,MT1,-0.039057,0.302003,0.311272,4.97684,0.304518,0.901664,-0.373501,-0.214578,-0.0502408,0.132059,0.30305,
ACC Y,35,joueur_18,match_20220807,MT1,-0.949795,0.665107,-0.400599,1.1386,1.15952,2.53223,-1.82279,-1.16425,-0.956511,-0.710543,0.0130983,
ACC Z,35,joueur_18,match_20220807,MT1,-0.352164,0.305656,-1.50555,4.84088,0.46631,0.943867,-0.770086,-0.477945,-0.279877,-0.164872,-0.060463,
GYRO X,35,joueur_18,match_20220807,MT1,-1.38691,31.5304,-0.232121,9.27026,31.5609,93.0516,-33.5188,-16.785,-1.8986,13.7768,31.065,
GYRO Y,35,joueur_18,match_20220807,MT1,1.53851,75.273,-0.172172,1.85897,75.2887,266.951,-87.2306,-30.262,2.7054,34.294,92.303,
GYRO Z,35,joueur_18,match_20220807,MT1,2.32919,45.966,0.0957167,3.11224,46.0249,156.779,-48.8543,-19.8372,2.44047,23.8406,51.4863,
NormeGradAcc,35,joueur_18,match_20220807,MT1,0.0427904,0.0452612,1.52016,1.73631,0.0622864,0.137157,0.00524208,0.0107208,0.0236971,0.0617965,0.115033,0.15492997198879552
NormeGradGyro,35,joueur_18,match_20220807,MT1,4.07284,3.76987,1.81157,3.98591,5.54977,11.3457,0.880507,1.47569,2.62344,5.51595,9.51529,
ACC X,40,joueur_18,match_20220807,MT1,-0.0539789,0.310709,0.22629,2.66413,0.315363,0.941386,-0.409203,-0.252109,-0.0577548,0.133423,0.322326,
ACC Y,40,joueur_18,match_20220807,MT1,-0.93382,0.693769,-0.353804,0.534303,1.16333,2.53663,-1.90853,-1.21768,-0.920635,-0.612583,0.061698,
ACC Z,40,joueur_18,match_20220807,MT1,-0.393763,0.311006,-0.986523,2.16565,0.501771,0.957591,-0.805476,-0.571234,-0.332565,-0.180976,-0.0666685,
GYRO X,40,joueur_18,match_20220807,MT1,-1.23592,31.0804,0.0914562,3.22014,31.1049,97.7645,-35.8385,-18.5308,-1.75435,15.2556,33.7868,
GYRO Y,40,joueur_18,match_20220807,MT1,2.58056,76.233,-0.181972,1.1872,76.2766,260.612,-93.4977,-35.7735,4.97631,44.7816,94.472,
GYRO Z,40,joueur_18,match_20220807,MT1,2.90853,48.757,-0.168336,2.02734,48.8437,165.319,-53.9852,-22.7042,3.21841,30.2475,59.9813,
NormeGradAcc,40,joueur_18,match_20220807,MT1,0.0465867,0.0426584,1.35198,1.44188,0.0631669,0.131026,0.00753286,0.014789,0.0301092,0.0689577,0.112103,0.15567226890756303
NormeGradGyro,40,joueur_18,match_20220807,MT1,4.36877,3.57987,1.84914,5.28503,5.64815,10.7143,1.13583,1.85368,3.19233,5.86318,9.31816,
ACC X,45,joueur_18,match_20220807,MT1,-0.0593505,0.329274,-0.598652,5.06152,0.33458,0.958772,-0.411067,-0.245132,-0.0550965,0.137033,0.31818,
ACC Y,45,joueur_18,match_20220807,MT1,-0.939824,0.745912,-0.328817,0.421167,1.19986,2.65042,-2.01825,-1.2376,-0.931309,-0.575145,0.124655,
ACC Z,45,joueur_18,match_20220807,MT1,-0.379331,0.314751,-0.94985,3.58147,0.49291,0.961011,-0.79568,-0.551611,-0.3216,-0.172574,-0.0585779,
GYRO X,45,joueur_18,match_20220807,MT1,-1.31431,35.3428,0.056515,6.14363,35.3672,107.799,-37.2309,-17.4653,-1.30244,15.1053,34.0767,
GYRO Y,45,joueur_18,match_20220807,MT1,4.67706,78.566,-0.217672,2.20463,78.7051,266.835,-89.9828,-31.9547,4.52687,45.2596,99.0505,
GYRO Z,45,joueur_18,match_20220807,MT1,3.73681,51.9913,0.0459553,3.07534,52.1254,171.503,-54.4931,-23.2174,3.48024,30.3801,62.7116,
NormeGradAcc,45,joueur_18,match_20220807,MT1,0.0501399,0.0468639,1.3169,1.40554,0.0686311,0.140435,0.00690942,0.0146032,0.0311429,0.076649,0.121367,0.18376750700280112
